Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Visibility_MeanRatio,Item_Type_Aggregate,Outlet_Years
FDP40,4.555,Regular,0.034328578,110.1544,OUT013,High,Tier 3,Supermarket Type1,1230.3984,0.9215224125983061,Medium Sales,26
FDM08,10.1,Regular,0.089688978,225.5088,OUT010,Small,Tier 3,Grocery Store,1342.2528,1.5615780512091466,High Sales,15
FDV52,20.7,Regular,0.121709653,119.7466,OUT049,Medium,Tier 1,Supermarket Type1,2003.3922,0.8727739445456207,Medium Sales,14
DRB24,8.785,Low Fat,0.020618957,153.0656,OUT045,Small,Tier 2,Supermarket Type1,4170.5712,1.0010959083220683,Low Sales,11
NCC54,17.75,Non-Consumable,0.163548055,239.3196,OUT010,Small,Tier 3,Grocery Store,723.0588,1.4641166676106026,Low Sales,15
FDV38,12.6,Low Fat,0.178192864,54.9956,OUT019,Small,Tier 1,Grocery Store,109.1912,1.5315371964530182,High Sales,28
FDB36,5.465,Regular,0.048625599,129.2626,OUT045,Small,Tier 2,Supermarket Type1,1311.626,1.165571843451947,Low Sales,11
DRH51,12.6,Low Fat,0.170213676,89.5856,OUT019,Small,Tier 1,Grocery Store,175.7712,1.6183717445826775,High Sales,28
FDV45,12.6,Low Fat,0.044829295,187.4556,OUT027,Medium,Tier 3,Supermarket Type3,7510.224,0.9178236853651199,High Sales,28
NCL29,12.6,Non-Consumable,0.113387677,156.9604,OUT027,Medium,Tier 3,Supermarket Type3,1584.604,0.9174949093500009,Low Sales,28
FDU14,17.75,Low Fat,0.058168807,249.575,OUT010,Small,Tier 3,Grocery Store,499.35,1.5624608978826464,High Sales,15
FDH17,16.2,Regular,0.016650191,97.4726,OUT035,Small,Tier 2,Supermarket Type1,1174.4712,0.922115504259925,Medium Sales,9
FDQ15,20.35,Regular,0.151044881,79.2276,OUT035,Small,Tier 2,Supermarket Type1,649.8208,0.9328695811607022,Medium Sales,9
FDZ44,8.185,Low Fat,0.038948125,115.4808,OUT017,Small,Tier 2,Supermarket Type1,820.2656,0.8796766219015589,High Sales,6
FDM32,20.5,Low Fat,0.020688969,88.183,OUT018,Medium,Tier 3,Supermarket Type2,719.064,1.015678793667731,High Sales,4
NCP29,8.42,Non-Consumable,0.112249781,64.3168,OUT035,Small,Tier 2,Supermarket Type1,703.0848,0.8586798781611222,Low Sales,9
FDG53,10,Low Fat,0.046116319,141.818,OUT017,Small,Tier 2,Supermarket Type1,838.908,0.9348909760802314,Medium Sales,6
FDT25,7.5,Low Fat,0.050957715,122.4072,OUT018,Medium,Tier 3,Supermarket Type2,2572.6512,0.8782920715242953,High Sales,4
FDM39,12.6,Low Fat,0.053211728,177.6002,OUT027,Medium,Tier 3,Supermarket Type3,8417.7094,0.8704928803258161,High Sales,28
FDW35,10.6,Low Fat,0.011111714,43.8454,OUT045,Small,Tier 2,Supermarket Type1,671.1264,0.9241603797753004,High Sales,11
FDD10,20.6,Regular,0.077029195,177.2344,OUT010,Small,Tier 3,Grocery Store,892.172,1.5616937266994226,High Sales,15
FDH08,12.6,Low Fat,0.017344679000000002,230.801,OUT027,Medium,Tier 3,Supermarket Type3,5283.123,0.8704928838486952,High Sales,28
DRG37,16.2,Low Fat,0.019457372,153.9972,OUT018,Medium,Tier 3,Supermarket Type2,1246.3776,0.8745788110636505,Low Sales,4
FDU01,20.25,Regular,0.012063121,183.5924,OUT017,Small,Tier 2,Supermarket Type1,2406.2012,1.0052274072374907,High Sales,6
NCZ17,12.15,Non-Consumable,0.079755214,36.6506,OUT018,Medium,Tier 3,Supermarket Type2,493.3578,0.9374576590258863,Low Sales,4
FDU34,12.6,Low Fat,0.074830794,125.9046,OUT027,Medium,Tier 3,Supermarket Type3,4482.1656,0.9942317103165587,High Sales,28
FDB16,8.21,Low Fat,0.044917289,88.5198,OUT035,Small,Tier 2,Supermarket Type1,1133.8574,0.9988808473515955,High Sales,9
FDG10,6.63,Regular,0.018310142,57.7588,OUT010,Small,Tier 3,Grocery Store,57.2588,1.4641166542169741,High Sales,15
FDH46,6.935,Regular,0.041247932,101.8332,OUT013,High,Tier 3,Supermarket Type1,2255.7304,0.9288589832371719,High Sales,26
FDC16,12.6,Regular,0.0204702,88.254,OUT027,Medium,Tier 3,Supermarket Type3,2510.066,1.0098789575831972,High Sales,28
FDH50,15,Regular,0.161404914,185.8266,OUT035,Small,Tier 2,Supermarket Type1,1844.266,1.0148264121138884,High Sales,9
NCZ18,7.825,Non-Consumable,0.186067862,255.4698,OUT046,Small,Tier 1,Supermarket Type1,5073.396,0.9254325915651577,High Sales,16
FDJ32,10.695,Low Fat,0.057792343,61.4536,OUT046,Small,Tier 1,Supermarket Type1,428.7752,0.9332131448411666,High Sales,16
DRI23,18.85,Low Fat,0.12017832149999999,162.0578,OUT035,Small,Tier 2,Supermarket Type1,3209.156,0.8888888888888888,Medium Sales,9
DRD01,12.1,Regular,0.061270647,53.2614,OUT049,Medium,Tier 1,Supermarket Type1,386.8298,0.9237238360536707,Low Sales,14
FDY02,8.945,Regular,0.087823675,261.091,OUT045,Small,Tier 2,Supermarket Type1,3418.883,0.8736759258618687,High Sales,11
FDG38,8.975,Regular,0.05281112,86.6224,OUT049,Medium,Tier 1,Supermarket Type1,1704.448,0.9349353555157479,High Sales,14
NCG30,20.2,Non-Consumable,0.112495847,124.4046,OUT049,Medium,Tier 1,Supermarket Type1,1120.5414,0.9237238296504323,High Sales,14
FDO31,6.76,Regular,0.029100745,80.696,OUT018,Medium,Tier 3,Supermarket Type2,559.272,0.8782920584360132,High Sales,4
NCU42,9,Non-Consumable,0.019546214,168.1474,OUT045,Small,Tier 2,Supermarket Type1,4211.185,1.001095906579353,High Sales,11
NCG30,20.2,Non-Consumable,0.112549008,123.1046,OUT045,Small,Tier 2,Supermarket Type1,1120.5414,0.9241603442757949,High Sales,11
NCA30,19,Non-Consumable,0.12475307544444444,189.1872,OUT046,Small,Tier 1,Supermarket Type1,567.2616,0.8999999999999999,High Sales,16
FDF29,15.1,Regular,0.019917598,129.431,OUT013,High,Tier 3,Supermarket Type1,3505.437,0.9288589686904859,Medium Sales,26
FDI14,14.1,Low Fat,0.089817198,142.7496,OUT049,Medium,Tier 1,Supermarket Type1,3528.74,1.0006230373400158,High Sales,14
FDY57,20.2,Regular,0.121442754,94.9752,OUT049,Medium,Tier 1,Supermarket Type1,1342.2528,1.0006230372685871,High Sales,14
FDT27,12.6,Regular,0.069250192,232.9616,OUT027,Medium,Tier 3,Supermarket Type3,3515.424,0.8704928763007586,Medium Sales,28
FDM46,12.6,Low Fat,0.159193194,92.712,OUT027,Medium,Tier 3,Supermarket Type3,3635.268,0.8704928811378742,High Sales,28
NCD30,12.6,Non-Consumable,0.025912779666666667,98.1726,OUT027,Medium,Tier 3,Supermarket Type3,978.726,0.9,High Sales,28
FDJ15,12.6,Regular,0.023209537,183.3608,OUT027,Medium,Tier 3,Supermarket Type3,6064.1064,0.9178236686756812,High Sales,28
NCW05,20.25,Non-Consumable,0.148372897,108.8938,OUT045,Small,Tier 2,Supermarket Type1,3644.5892,0.93151792292255,Low Sales,11
FDT13,14.85,Low Fat,0.018122801299999998,187.7214,OUT010,Small,Tier 3,Grocery Store,188.4214,0.909090909090909,High Sales,15
NCP06,20.7,Non-Consumable,0.065689432,149.7366,OUT010,Small,Tier 3,Grocery Store,151.1366,1.55601439294044,High Sales,15
FDP03,5.15,Regular,0.061301149,122.1388,OUT045,Small,Tier 2,Supermarket Type1,2352.9372,0.8736759276711772,Medium Sales,11
NCM30,12.6,Non-Consumable,0.117825569,43.2796,OUT019,Small,Tier 1,Grocery Store,41.2796,1.6148105918972326,High Sales,28
FDK20,12.6,Regular,0.04152307,124.3072,OUT013,High,Tier 3,Supermarket Type1,5022.7952,0.9477232309321006,High Sales,26
FDX01,10.1,Low Fat,0.024201905,114.915,OUT049,Medium,Tier 1,Supermarket Type1,2796.36,0.9310779234508411,High Sales,14
FDV57,15.25,Regular,0.066269294,179.666,OUT017,Small,Tier 2,Supermarket Type1,6471.576,1.072459341236106,High Sales,6
FDY34,10.5,Regular,0.01100413,167.1842,OUT045,Small,Tier 2,Supermarket Type1,2984.1156,0.9241603689879161,High Sales,11
FDP37,12.6,Low Fat,0.250560049,126.9994,OUT019,Small,Tier 1,Grocery Store,385.4982,1.531537200531327,Medium Sales,28
FDP22,14.65,Regular,0.099113429,52.8666,OUT035,Small,Tier 2,Supermarket Type1,461.3994,1.0139005895272053,High Sales,9
FDS25,6.885,Regular,0.140008554,108.7228,OUT046,Small,Tier 1,Supermarket Type1,2542.0244,0.8747287905082382,High Sales,16
NCY18,7.285,Non-Consumable,0.031278532,176.0054,OUT018,Medium,Tier 3,Supermarket Type2,2626.581,0.9334195489356641,High Sales,4
FDO08,11.1,Regular,0.05373063,165.1526,OUT013,High,Tier 3,Supermarket Type1,1480.0734,0.8710498552242385,High Sales,26
NCI43,12.6,Non-Consumable,0.025842951,48.6376,OUT027,Medium,Tier 3,Supermarket Type3,1677.816,0.9942317100577387,High Sales,28
FDH16,10.5,Low Fat,0.052555346,89.683,OUT046,Small,Tier 1,Supermarket Type1,988.713,0.9296326025222527,Medium Sales,16
NCZ05,12.6,Non-Consumable,0.10178199,104.699,OUT019,Small,Tier 1,Grocery Store,103.199,1.614810589842856,Low Sales,28
DRE49,20.75,Low Fat,0.021293097,151.9024,OUT045,Small,Tier 2,Supermarket Type1,2732.4432,0.959966866315416,Low Sales,11
FDO09,12.6,Regular,0.124668026,261.091,OUT027,Medium,Tier 3,Supermarket Type3,5522.811,0.934475575869468,High Sales,28
FDA08,11.85,Regular,0.050043472,164.6526,OUT013,High,Tier 3,Supermarket Type1,2137.8838,0.9240453331553169,High Sales,26
NCD55,14,Non-Consumable,0.024468806,41.1454,OUT017,Small,Tier 2,Supermarket Type1,503.3448,0.9348909898851814,High Sales,6
NCR50,20.2,Non-Consumable,0.01181025,154.634,OUT013,High,Tier 3,Supermarket Type1,4287.752,0.9982383178240057,High Sales,26
NCC06,19,Non-Consumable,0.027028323,127.0336,OUT049,Medium,Tier 1,Supermarket Type1,3962.8416,0.876088746781337,High Sales,14
FDC34,16,Regular,0.172615327,154.5972,OUT013,High,Tier 3,Supermarket Type1,1869.5664,0.9215224080232295,High Sales,26
FDQ49,12.6,Regular,0.06871772,155.563,OUT019,Small,Tier 1,Grocery Store,469.389,1.5260667223593645,Medium Sales,28
FDS60,20.85,Low Fat,0.032421521,181.666,OUT013,High,Tier 3,Supermarket Type1,1438.128,0.9209752135922405,Low Sales,26
FDP10,19,Low Fat,0.127983545,107.6622,OUT013,High,Tier 3,Supermarket Type1,1270.3464,0.8740008619412065,High Sales,26
FDW46,13,Regular,0.070288365,64.3484,OUT035,Small,Tier 2,Supermarket Type1,2218.4456,0.9221155235229794,High Sales,9
FDG53,10,Low Fat,0.076755106,141.618,OUT010,Small,Tier 3,Grocery Store,139.818,1.5560143897755938,Medium Sales,15
FDP57,17.5,Low Fat,0.052434201,103.999,OUT035,Small,Tier 2,Supermarket Type1,1857.582,0.9328695772191743,High Sales,9
NCP43,12.6,Non-Consumable,0.053413906,181.766,OUT019,Small,Tier 1,Grocery Store,179.766,1.6148105820823853,Low Sales,28
FDW49,19.5,Low Fat,0.083019163000000007,180.2002,OUT017,Small,Tier 2,Supermarket Type1,5193.9058000000005,0.8764947347473396,High Sales,6
FDA28,16.1,Regular,0.080010553,124.2362,OUT010,Small,Tier 3,Grocery Store,377.5086,1.4584870478842782,Medium Sales,15
NCS42,8.6,Non-Consumable,0.069403341,91.2146,OUT035,Small,Tier 2,Supermarket Type1,2554.0088,0.9221155240721425,High Sales,9
FDP21,12.6,Regular,0.025616191,188.1872,OUT027,Medium,Tier 3,Supermarket Type3,6239.8776,0.8704928779832272,High Sales,28
DRJ39,20.25,Low Fat,0.036326064,220.1482,OUT046,Small,Tier 1,Supermarket Type1,3066.6748,0.9296326103992442,High Sales,16
FDH12,9.6,Low Fat,0.085434195,105.028,OUT017,Small,Tier 2,Supermarket Type1,2556.672,0.8796766163173783,Low Sales,6
FDQ13,11.1,Low Fat,0.010658153,83.0908,OUT049,Medium,Tier 1,Supermarket Type1,1593.9252,0.923723857390108,High Sales,14
NCQ06,13,Non-Consumable,0.041994899,254.7014,OUT018,Medium,Tier 3,Supermarket Type2,5100.028,0.9260469325649118,High Sales,4
FDL40,12.6,Low Fat,0.011556919,94.741,OUT027,Medium,Tier 3,Supermarket Type3,1641.197,0.9558982558222536,Medium Sales,28
NCE54,20.7,Non-Consumable,0.026165329444444444,74.3354,OUT018,Medium,Tier 3,Supermarket Type2,1880.885,0.9,High Sales,4
FDL58,5.78,Regular,0.124110349,262.3568,OUT010,Small,Tier 3,Grocery Store,790.9704,1.4593946965822056,High Sales,15
FDW38,5.325,Regular,0.139244918,53.0298,OUT018,Medium,Tier 3,Supermarket Type2,377.5086,1.005386132388958,High Sales,4
FDD17,7.5,Low Fat,0.032599801,238.1906,OUT013,High,Tier 3,Supermarket Type1,3327.6684,0.8706939553230086,Medium Sales,26
FDK25,11.6,Regular,0.157075658,166.6474,OUT049,Medium,Tier 1,Supermarket Type1,4211.185,0.923723832020706,Medium Sales,14
FDR22,12.6,Regular,0.018472714,109.9544,OUT027,Medium,Tier 3,Supermarket Type3,5257.1568,0.9251308347797822,High Sales,28
FDU35,6.44,Low Fat,0.067590211,99.87,OUT045,Small,Tier 2,Supermarket Type1,1498.05,0.8181818181818182,High Sales,11
FDR35,12.5,Low Fat,0.020739698,198.9742,OUT045,Small,Tier 2,Supermarket Type1,995.371,1.0010958816860724,High Sales,11
NCZ18,7.825,Non-Consumable,0.186825823,253.5698,OUT018,Medium,Tier 3,Supermarket Type2,3805.047,0.9292024086899189,High Sales,4
FDF22,6.865,Low Fat,0.09512291,212.3218,OUT010,Small,Tier 3,Grocery Store,427.4436,1.4641166612485592,High Sales,15
FDD17,7.5,Low Fat,0.03269312,238.7906,OUT045,Small,Tier 2,Supermarket Type1,4040.7402,0.8731863720471718,Medium Sales,11
DRD37,9.8,Low Fat,0.013841737,45.206,OUT046,Small,Tier 1,Supermarket Type1,1211.756,0.9330256756076842,Low Sales,16
FDC08,19,Regular,0.103449993,225.472,OUT046,Small,Tier 1,Supermarket Type1,3169.208,0.9330256904314583,High Sales,16
FDU57,8.27,Regular,0.089554186,150.8708,OUT046,Small,Tier 1,Supermarket Type1,2407.5328,0.8747287914406751,High Sales,16
FDZ58,17.85,Low Fat,0.052257982,121.8072,OUT049,Medium,Tier 1,Supermarket Type1,2450.144,0.9237238302953749,High Sales,14
FDY01,11.8,Regular,0.170251293,116.4834,OUT035,Small,Tier 2,Supermarket Type1,1958.1178,0.9988808329321505,High Sales,9
FDG09,20.6,Regular,0.048131556,187.1556,OUT018,Medium,Tier 3,Supermarket Type2,4693.89,0.8782920620119112,High Sales,4
NCE54,20.7,Non-Consumable,0.026899856,73.9354,OUT046,Small,Tier 1,Supermarket Type1,677.1186,0.9252652618574372,High Sales,16
FDB34,15.25,Low Fat,0.026663778,87.0198,OUT045,Small,Tier 2,Supermarket Type1,2442.1544,0.9315179146283833,High Sales,11
FDT24,12.35,Regular,0.15872563522222222,76.2328,OUT046,Small,Tier 1,Supermarket Type1,1544.656,0.8181818181818181,Low Sales,16
FDZ08,12.5,Regular,0.109900843,83.0592,OUT013,High,Tier 3,Supermarket Type1,743.0328,1.010716324687729,High Sales,26
NCI54,15.2,Non-Consumable,0.033651278,108.9912,OUT049,Medium,Tier 1,Supermarket Type1,1965.4416,0.8732632517531423,High Sales,14
FDU34,18.25,Low Fat,0.075311837,122.6046,OUT049,Medium,Tier 1,Supermarket Type1,2988.1104,1.000623039060522,High Sales,14
FDP23,6.71,Low Fat,0.0371275816,218.9166,OUT013,High,Tier 3,Supermarket Type1,2394.8826,0.9090909090909092,High Sales,26
NCV29,12.6,Non-Consumable,0.039996021,176.7686,OUT019,Small,Tier 1,Grocery Store,888.843,1.5257423778008181,Low Sales,28
FDG10,12.6,Regular,0.010886324,57.2588,OUT027,Medium,Tier 3,Supermarket Type3,801.6232,0.8704928815736079,High Sales,28
FDZ56,12.6,Low Fat,0.04506213,167.5474,OUT019,Small,Tier 1,Grocery Store,1010.6844,1.53153720403168,High Sales,28
NCL41,12.35,Non-Consumable,0.041729735,36.3216,OUT035,Small,Tier 2,Supermarket Type1,276.9728,0.9221155268149777,Low Sales,9
FDM39,6.42,Low Fat,0.053426165,178.7002,OUT013,High,Tier 3,Supermarket Type1,4477.505,0.874000864163109,High Sales,26
NCZ54,14.65,Non-Consumable,0.083488992,161.3552,OUT049,Medium,Tier 1,Supermarket Type1,7148.0288,0.9330543714958399,High Sales,14
FDT59,13.65,Low Fat,0.0165965151,229.4668,OUT049,Medium,Tier 1,Supermarket Type1,4837.7028,0.9090909090909092,High Sales,14
FDV20,20.2,Regular,0.060045008,128.3678,OUT018,Medium,Tier 3,Supermarket Type2,1398.8458,0.8754594474392217,High Sales,4
NCE43,12.5,Non-Consumable,0.10402738,172.2448,OUT017,Small,Tier 2,Supermarket Type1,1874.8928,0.879676614445181,High Sales,6
FDP15,12.6,Low Fat,0.083536071,255.433,OUT027,Medium,Tier 3,Supermarket Type3,9227.988,0.9467787265289848,Medium Sales,28
FDO16,5.48,Low Fat,0.015169739,82.225,OUT018,Medium,Tier 3,Supermarket Type2,2247.075,0.9334195419532435,Medium Sales,4
NCP41,12.6,Non-Consumable,0.028382853,109.4596,OUT019,Small,Tier 1,Grocery Store,647.1576,1.531537186630992,Low Sales,28
DRD01,12.1,Regular,0.061299601,56.2614,OUT045,Small,Tier 2,Supermarket Type1,552.614,0.9241603501311065,Low Sales,11
FDM56,16.7,Low Fat,0.070588621,107.9912,OUT017,Small,Tier 2,Supermarket Type1,1419.4856,0.8767064455741974,High Sales,6
FDS22,16.85,Regular,0.023201357,45.9428,OUT045,Small,Tier 2,Supermarket Type1,307.5996,1.0015450889484983,High Sales,11
FDX20,7.365,Low Fat,0.042626422,227.072,OUT049,Medium,Tier 1,Supermarket Type1,4074.696,0.9237238279605781,High Sales,14
FDE34,9.195,Low Fat,0.108501676,183.6634,OUT017,Small,Tier 2,Supermarket Type1,2362.9242,0.9443343283106214,High Sales,6
FDV50,14.3,Low Fat,0.122571209,122.373,OUT046,Small,Tier 1,Supermarket Type1,985.384,1.0115581180391666,High Sales,16
NCU17,5.32,Non-Consumable,0.093408695,101.2674,OUT017,Small,Tier 2,Supermarket Type1,2241.0828,0.929977794892198,Low Sales,6
NCP53,12.6,Non-Consumable,0.032731074,235.6906,OUT027,Medium,Tier 3,Supermarket Type3,5704.5744,0.9942317201750552,Low Sales,28
FDW09,13.65,Regular,0.043386131,80.2302,OUT010,Small,Tier 3,Grocery Store,79.2302,1.55601438205731,High Sales,15
FDW55,12.6,Regular,0.021969896,248.6092,OUT046,Small,Tier 1,Supermarket Type1,3237.1196,0.9591366052619752,High Sales,16
NCE31,12.6,Non-Consumable,0.183948465,33.6216,OUT027,Medium,Tier 3,Supermarket Type3,934.7832,0.8704928777386749,High Sales,28
FDO49,10.6,Regular,0.033052168,49.7008,OUT046,Small,Tier 1,Supermarket Type1,961.4152,0.9250491032872887,Medium Sales,16
FDH34,12.6,Low Fat,0.054443762,184.6582,OUT019,Small,Tier 1,Grocery Store,185.7582,1.6148105810530733,High Sales,28
FDJ38,8.6,Regular,0.040172077,188.553,OUT013,High,Tier 3,Supermarket Type1,3795.06,0.9235546523924073,High Sales,26
FDG32,19.85,Low Fat,0.175995526,224.0772,OUT046,Small,Tier 1,Supermarket Type1,1556.6404,0.9222899159341417,High Sales,16
DRQ35,9.3,Low Fat,0.042530668,125.5388,OUT017,Small,Tier 2,Supermarket Type1,2848.2924,0.9275067555400794,Medium Sales,6
FDK25,12.6,Regular,0.274592283,167.8474,OUT019,Small,Tier 1,Grocery Store,336.8948,1.614810589531792,Medium Sales,28
FDD58,7.76,Low Fat,0.059594017,99.67,OUT018,Medium,Tier 3,Supermarket Type2,1897.53,0.8782920628416392,High Sales,4
FDB15,10.895,Low Fat,0.136784873,265.2568,OUT035,Small,Tier 2,Supermarket Type1,4218.5088,0.9294568233697779,High Sales,9
DRF60,10.8,Low Fat,0.04558210075,238.1564,OUT018,Medium,Tier 3,Supermarket Type2,5243.8408,0.8888888888888888,Low Sales,4
FDH04,12.6,Regular,0.019912606,91.0488,OUT019,Small,Tier 1,Grocery Store,271.6464,1.5315371842865866,Medium Sales,28
FDM04,9.195,Regular,0.04719387,52.8666,OUT049,Medium,Tier 1,Supermarket Type1,1384.1982,1.0131308175708618,Medium Sales,14
FDO58,19.6,Low Fat,0.039638705,166.0526,OUT049,Medium,Tier 1,Supermarket Type1,3124.5994,0.9237238442787483,High Sales,14
FDQ24,15.7,Low Fat,0.074083388,253.3724,OUT017,Small,Tier 2,Supermarket Type1,6795.1548,0.9302312920448208,Low Sales,6
DRP35,18.85,Low Fat,0.091051579,127.4336,OUT045,Small,Tier 2,Supermarket Type1,894.8352,0.924160349078153,Medium Sales,11
DRI47,14.7,Low Fat,0.02090277,144.5128,OUT013,High,Tier 3,Supermarket Type1,3307.6944,0.8740008702891585,Medium Sales,26
FDF35,15,Low Fat,0.153861181,108.5938,OUT013,High,Tier 3,Supermarket Type1,1393.5194,0.9982383500751928,High Sales,26
FDP31,21.1,Regular,0.161504957,65.0168,OUT046,Small,Tier 1,Supermarket Type1,639.168,0.9990697461505099,High Sales,16
FDQ52,17,Low Fat,0.119871307,248.3434,OUT018,Medium,Tier 3,Supermarket Type2,6208.585,0.9334195300960196,Medium Sales,4
FDM12,16.7,Regular,0.069903773,188.6214,OUT035,Small,Tier 2,Supermarket Type1,565.2642,0.8745633860670052,Low Sales,9
NCS42,8.6,Non-Consumable,0.069416467,92.5146,OUT046,Small,Tier 1,Supermarket Type1,2006.7212,0.9222899204080331,High Sales,16
FDO31,6.76,Regular,0.02914662,79.296,OUT017,Small,Tier 2,Supermarket Type1,1118.544,0.8796766157104319,High Sales,6
FDU19,8.77,Regular,0.046771477,173.9422,OUT046,Small,Tier 1,Supermarket Type1,3103.9596,1.0146726414058735,High Sales,16
NCE19,12.6,Non-Consumable,0.092564193,53.4956,OUT027,Medium,Tier 3,Supermarket Type3,2129.2284,0.8704928799047406,High Sales,28
FDR16,5.845,Regular,0.104998144,213.2218,OUT035,Small,Tier 2,Supermarket Type1,7266.5412,0.9388452710823499,Medium Sales,9
FDF56,16.7,Regular,0.119704498,181.9976,OUT045,Small,Tier 2,Supermarket Type1,5432.928,0.8765027656441684,High Sales,11
DRJ59,11.65,Low Fat,0.03242518,38.8164,OUT010,Small,Tier 3,Grocery Store,77.2328,1.560857078047674,Medium Sales,15
FDH16,12.6,Low Fat,0.052300844,88.283,OUT027,Medium,Tier 3,Supermarket Type3,2157.192,0.9251308082308191,Medium Sales,28
FDI28,14.3,Low Fat,0.026362624,78.3302,OUT049,Medium,Tier 1,Supermarket Type1,1267.6832,0.9310779301174543,Medium Sales,14
FDC58,12.6,Low Fat,0.031510547374999996,45.7428,OUT027,Medium,Tier 3,Supermarket Type3,615.1992,0.7999999999999999,High Sales,28
FDU13,8.355,Low Fat,0.187558629,148.0418,OUT046,Small,Tier 1,Supermarket Type1,1471.418,0.8713654038315904,High Sales,16
FDX58,13.15,Low Fat,0.04376368,183.095,OUT046,Small,Tier 1,Supermarket Type1,1830.95,0.9296326021079219,High Sales,16
FDU16,19.25,Regular,0.051030204,82.5908,OUT045,Small,Tier 2,Supermarket Type1,922.7988,0.888888888888889,Medium Sales,11
FDX35,5.035,Regular,0.080072603,228.2036,OUT045,Small,Tier 2,Supermarket Type1,2504.7396,0.8732022045189406,High Sales,11
FDL21,15.85,Regular,0.007146415,41.048,OUT046,Small,Tier 1,Supermarket Type1,798.96,0.9222899344023994,High Sales,16
DRM37,15.35,Low Fat,0.096317593,197.3768,OUT013,High,Tier 3,Supermarket Type1,3350.3056,0.8708395111565589,Low Sales,26
FDR35,12.5,Low Fat,0.020729902,197.2742,OUT049,Medium,Tier 1,Supermarket Type1,3782.4098,1.0006230331780086,High Sales,14
FDW32,18.35,Regular,0.15783357,87.5882,OUT010,Small,Tier 3,Grocery Store,171.7764,1.4641166742296452,High Sales,15
FDY34,12.6,Regular,0.010928678,167.0842,OUT027,Medium,Tier 3,Supermarket Type3,6465.5838,0.9178236801119326,High Sales,28
FDQ44,20.5,Low Fat,0.036110222,120.1756,OUT013,High,Tier 3,Supermarket Type1,2059.9852,0.9982383489018061,High Sales,26
DRD24,13.85,Low Fat,0.030842963,143.1154,OUT049,Medium,Tier 1,Supermarket Type1,2552.6772,0.8760887655690539,Low Sales,14
